gene_id,SRR11524053,SRR11524076
gene-C1QTNF1|C1QTNF1,41,17
gene-LOC120308803|LOC120308803,253,79
gene-CANT1|CANT1,475,471
gene-CBX2|CBX2,577,17
gene-CBX8|CBX8,229,48
gene-LOC120308995|LOC120308995,49,0
gene-CBX4|CBX4,346,237
gene-RMI2|RMI2,48,3
gene-CCDC40|CCDC40,132,177
gene-TBC1D16|TBC1D16,650,139
gene-RBFOX3|RBFOX3,972,75
gene-ENGASE|ENGASE,244,56
gene-LOC120308947|LOC120308947,97,24
gene-LOC120308952|LOC120308952,68,7
gene-LOC120308964|LOC120308964,59,0
gene-LOC120308940|LOC120308940,32,8
gene-LOC120308960|LOC120308960,43,0
gene-ENPP7|ENPP7,85,7
gene-CARD14|CARD14,131,423
gene-GAA|GAA,1384,350
gene-SGSH|SGSH,548,189
gene-SLC26A11|SLC26A11,419,176
gene-LOC120307581|LOC120307581,5,9
gene-NPTX1|NPTX1,474,10
gene-LOC120309110|LOC120309110,2248,1690
gene-LOC120307530|LOC120307530,0,0
gene-LOC120307540|LOC120307540,0,17
gene-ENDOV|ENDOV,200,67
gene-LOC120309126|LOC120309126,1069,1056
gene-LOC120307520|LOC120307520,122,81
gene-LOC120309132|LOC120309132,734,258
gene-CHMP6|CHMP6,494,151
gene-LOC120309258|LOC120309258,22,21
gene-PVALEF|PVALEF,3,4
gene-BAIAP2|BAIAP2,378,937
gene-AATK|AATK,109,418
gene-LOC120309261|LOC120309261,22,38
gene-LOC120309180|LOC120309180,27,18
gene-RPTOR|RPTOR,678,239
gene-CEP131|CEP131,2045,458
gene-LOC120309521|LOC120309521,1,0
gene-SLC38A10|SLC38A10,1183,725
gene-TEPSIN|TEPSIN,270,139
gene-NDUFAF8|NDUFAF8,436,92
gene-LOC120309368|LOC120309368,45,23
gene-LOC120309385|LOC120309385,10,7
gene-LOC120309389|LOC120309389,50,20
gene-BAHCC1|BAHCC1,1731,265
gene-FSCN2|FSCN2,12,16
gene-FAAP100|FAAP100,480,98
gene-NPLOC4|NPLOC4,1334,444
gene-LOC120309444|LOC120309444,74,14
gene-CCDC137|CCDC137,309,61
gene-GPR142|GPR142,11,7
gene-GPRC5C|GPRC5C,378,199
gene-KIF19|KIF19,299,31
gene-BTBD17|BTBD17,63,35
gene-CAMK2N2|CAMK2N2,59,8
gene-EEF1AKMT4|EEF1AKMT4,26,12
gene-ALG3|ALG3,341,111
gene-VWA5B2|VWA5B2,278,32
gene-LOC120309640|LOC120309640,5,13
gene-LOC120309646|LOC120309646,7,20
gene-LOC120309648|LOC120309648,7,18
gene-LOC120309652|LOC120309652,7,15
gene-LOC120309656|LOC120309656,7,14
gene-LOC120309598|LOC120309598,509,36
gene-ACTG1|ACTG1,65762,17973
gene-LOC120309534|LOC120309534,0,0
gene-LOC120309529|LOC120309529,12,7
gene-LOC120309623|LOC120309623,242,38
gene-ABCF3|ABCF3,761,197
gene-DUSP22|DUSP22,92,28
gene-IRF4|IRF4,20,28
gene-EXOC2|EXOC2,1194,210
gene-LOC120309730|LOC120309730,49,59
gene-LOC120309725|LOC120309725,0,0
gene-OLFM4|OLFM4,19,0
gene-LOC120309784|LOC120309784,73,4
gene-LOC120309771|LOC120309771,250,197
gene-LOC120309758|LOC120309758,198,143
gene-LOC120309763|LOC120309763,4891,1458
gene-RFC1|RFC1,3186,495
gene-WDR19|WDR19,712,144
gene-LOC120309812|LOC120309812,291,150
gene-KLHL5|KLHL5,245,48
gene-FAM114A1|FAM114A1,673,632
gene-KLF3|KLF3,390,357
gene-LOC120309882|LOC120309882,6,5
gene-TBC1D1|TBC1D1,192,199
gene-PGM2|PGM2,308,439
gene-RELL1|RELL1,356,304
gene-CUNH4orf19|CUNH4orf19,112,101
gene-NWD2|NWD2,87,39
gene-DTHD1|DTHD1,89,178
gene-ARAP2|ARAP2,314,197
gene-LOC120310014|LOC120310014,86,34
gene-LEPR|LEPR,90,8
gene-LCMT2|LCMT2,327,157
gene-DCHS1|DCHS1,442,84
gene-TAF10|TAF10,256,134
gene-TPP1|TPP1,1864,860
gene-LOC120309950|LOC120309950,0,17
gene-TRIM3|TRIM3,358,256
gene-HPX|HPX,471,1203
gene-DNHD1|DNHD1,667,366
gene-ILK|ILK,1291,229
gene-RRP8|RRP8,188,33
gene-LOC120310055|LOC120310055,426,123
gene-TIMM10B|TIMM10B,372,147
gene-ARFIP2|ARFIP2,615,318
gene-APBB1|APBB1,1295,479
gene-LOC120310117|LOC120310117,74,28
gene-SMPD1|SMPD1,613,174
gene-CNGA4|CNGA4,17,0
gene-CCKBR|CCKBR,1513,38
gene-CUNH11orf42|CUNH11orf42,7,7
gene-LOC120310171|LOC120310171,29,15
gene-FHIP1B|FHIP1B,477,112
gene-LOC120309970|LOC120309970,3,11
gene-LOC120309957|LOC120309957,156,16
gene-LOC120310178|LOC120310178,0,22
gene-CDCA8|CDCA8,267,33
gene-LOC120310199|LOC120310199,447,1313
gene-LOC120310231|LOC120310231,88,325
gene-LOC120310217|LOC120310217,1109,2563
gene-LOC120310222|LOC120310222,39,20
gene-LOC120310374|LOC120310374,1,1
gene-LOC120310235|LOC120310235,1687,414
gene-LOC120310286|LOC120310286,1988,327
gene-KIAA0040|KIAA0040,201,35
gene-MRPS14|MRPS14,477,137
gene-TNN|TNN,22,12
gene-TNR|TNR,249,25
